"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Virgin Islands (U.S.)","VIR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1606292724609","85.366096496582","","84.6224975585938","","","","","","","","","","94.5243530273438","","98.1191482543945","","","","","","","","","","",
"Vanuatu","VUT","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3480911254883","","","","","","71.0486068725586","","","","","","","73.2948684692383","82.2373886108398","69.2619094848633","","","","","","","","","","","87.3154373168945","","","","","",
"World","WLD","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","67.693489074707","67.304573059082","66.4985275268555","66.4772567749023","67.5320816040039","68.4549713134766","69.8766784667969","69.4581832885742","69.5774002075195","69.1615295410156","69.4824981689453","69.9820709228516","70.301139831543","70.1839370727539","70.8354110717773","71.797607421875","73.1965713500977","73.2016220092773","73.2786026000977","74.5298233032227","74.7002105712891","74.9903717041016","75.5865097045898","75.8816375732422","76.7958984375","76.8109970092773","77.0667190551758","77.084846496582","77.0614700317383","76.9709930419922","78.5074234008789","77.0535202026367","76.0603637695312","75.6094970703125","74.905029296875","75.4548110961914","76.2786102294922","78.2815322875977","78.0984573364258","77.8706436157227","78.1136779785156","76.5254974365234","76.6361923217773","81.4362564086914","82.2568283081055","81.1632995605469","82.9317626953125","82.5977935791016","84.8607864379883","84.9578018188477","85.1365814208984","75.8021926879883","","",
"Samoa","WSM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.6540298461914","","","","","","","93.4512023925781","","","","79.0594329833984","89.2602767944336","","","89.373893737793","97.1021728515625","82.7438125610352","86.2276382446289","95.7318725585938","84.7133712768555","","","","","",
"Kosovo","XKX","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.9696197509766","64.3728866577148","60.2934188842773","56.7516403198242","","","","","","","","66.6961135864258","","","","","","","","","","","","",
"South Africa","ZAF","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.9008636474609","","","","","","","","72.4530410766602","56.3291015625","","84.3151016235352","82.3196563720703","79.1338577270508","","","","","","","","","","","","90.2526473999023","","92.2118911743164","99.3414611816406","95.2816925048828","97.2291107177734","","","","",
"Zambia","ZMB","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","52.8290481567383","","54.7822685241699","","63.8177909851074","","","","","","","","","","","","","","","","","","","","","","56.1366386413574","62.0358581542969","","","","","","72.0996932983398","66.1904602050781","73.7242279052734","51.6085586547852","","","","53.7601699829102","","","","","","","","","","","","",
"Zimbabwe","ZWE","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","68.8152389526367","","","","","","","","","","","","","","","70.8781661987305","","","48.731330871582","62.523811340332","","","","","","","","","","78.4168090820312","","","83.3529815673828","82.5620574951172","85.8244094848633","88.1822967529297","90.841911315918","","","","","",
